PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
54821;"Universidad Complutense de Madrid. Facultad de Informática";"";"";"";"Metro: Ciudad Universitaria (Línea 6)  Bus: 82, F, G, U";"Titulaciones:     Administración y Dirección de Empresas - Ingeniería Informática Plan 2019   Desarrollo de Videojuegos Plan 2019   Ingeniería de Computadores. Plan 2019   Ingeniería de Datos e Inteligencia Artificial   Ingeniería del Software. Plan 2019   Ingeniería Informática - Matemáticas Plan 2019   Ingeniería Informática (ofrece un grupo en inglés) Plan 2019   Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5da6545f951c010VgnVCM2000000c205a0aRCRD";"PROFESOR JOSE GARCIA SANTESMASES";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"437776";"4478304";"40.453077067733574";"-3.733826683733914";"913 947 505 / 913 947 504 (incidencias matrícula)";"";"salfdi@ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6304;"Universidad Complutense de Madrid. Facultad de Medicina";"";"";"";"Metro: Ciudad Universitaria (Línea 6)  Bus: 132, 82, G, U, F";"Titulaciones:    Grado en Medicina   Grado en Nutrición Humana y Dietética   Grado en Terapia Ocupacional   Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2979578b9671c010VgnVCM1000000b205a0aRCRD";"RAMON Y CAJAL";"PLAZA";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438415";"4477348";"40.44451127873064";"-3.7262019812409104";"913 941 307";"";"decmed@ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6315;"Universidad Complutense de Madrid. Facultad de Odontología";"";"";"";"Metro: Ciudad Universitaria (Línea 6).  Bus: 132, 82, G, U, F";"Titulación:    Odontología   Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb89578b9671c010VgnVCM1000000b205a0aRCRD";"RAMON Y CAJAL";"PLAZA";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438415";"4477348";"40.44451127873064";"-3.7262019812409104";"913 941 920";"";"infodon@pas.ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6364;"Universidad Complutense de Madrid. Facultad de Óptica y Optometría";"";"";"";"Metro: San Blas (Línea 7), Avenida de Guadalajara (Línea 2)  Bus: 4, 48, 153, 167";"Titulación:    Grado en Óptica y Optometría   Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d38578b9671c010VgnVCM1000000b205a0aRCRD";"ARCOS DE JALON";"CALLE";"V";"118";"";"";"";"";"MADRID";"MADRID";"28037";"4";"ARCOS";"20";"SAN BLAS-CANILLEJAS";"447916";"4475219";"40.42597819309277";"-3.6140011950615656";"913 946 876";"";"infopt@ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6314;"Universidad Complutense de Madrid. Facultad de Veterinaria";"";"";"";"Metro: Ciudad Universitaria (Línea 6)   Bus: 82, 132, G, U, F";"Titulaciones:    Bioquímica   Ciencia y Tecnología de los Alimentos   Farmacia - Nutrición Humana y Dietética Plan 2019   Farmacia - Nutrición Humana y Dietética. (Plan a extinguir)   Farmacia. (Plan 2019)   Farmacia. (Plan a extinguir)   Nutrición Humana y Dietética   Veterinaria   Estudios de Máster.  Estudios de Doctorado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0b9578b9671c010VgnVCM1000000b205a0aRCRD";"PUERTA DE HIERRO";"AVENIDA";"V";"";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"437542";"4477673";"40.44737250847304";"-3.7365294545551797";"913 943 876 / 913 943 882";"";"gervet@ucm.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
135620;"Universidad Complutense. Hospital Clínico Veterinario";"";"";"";"Metro: Ciudad Universitaria (Línea 6)   Bus: 83, 133, 162";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=802a5f463b81c010VgnVCM1000000b205a0aRCRD";"PUERTA DE HIERRO";"AVENIDA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"437542";"4477673";"40.44737250847304";"-3.7365294545551797";"";"";"";"/contenido/entidadesYorganismos/ClinicasCentrosVeterinarios"
178101;"Universidad Nacional de Educación a Distancia (UNED). Centro Asociado Madrid - Escuelas Pías";"";"";"Títulos de grado:   Grado en Derecho. Grado en Trabajo Social. Grado en Ciencias Jurídicas de las Administraciones Públicas.  Idiomas CUID. Inglés, francés y japonés. UNED Senior. Curso de acceso a la universidad.";"Metro: Lavapiés (línea 3);.  Bus: M1.  Cercanías Renfe: Embajadores (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fed224e0d61c010VgnVCM1000000b205a0aRCRD";"TRIBULETE";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28012";"2";"EMBAJADORES";"1";"CENTRO";"440385";"4473257";"40.4077959539866";"-3.7025893902054015";"914 675 871 / 914 675 522 (de L a V de 9 a 22 horas)";"";"info.escuelaspias@madrid.uned.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
45202;"Universidad Nacional de Educación a Distancia (UNED). Centro Asociado Madrid - Gregorio Marañón";"";"";"Titulaciones:  Grado en Geografía e Historia. Grado en Historia del Arte. Grado en Estudios Ingleses. Grado en Lengua y Literaturas Españolas. Grado en Filosofía. Grado en Antropología Social y Cultural.  Curso de acceso a la universidad. Idiomas CUID. Inglés, francés, alemán, árabe, italiano, portugués. UNED Senior.";"Metro: Lavapiés (línea 3).  Bus: M1.  Cercanías Renfe: Embajadores (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67792c798651c010VgnVCM2000000c205a0aRCRD";"ARGUMOSA";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28012";"2";"EMBAJADORES";"1";"CENTRO";"440590";"4473327";"40.408447184626155";"-3.7001742404603184";"915 270 665 / 915 399 747- ( de L a V de 9 a 22 horas)";"";"info.gmaranon@madrid.uned.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
53998;"Universidad Nacional de Educación a Distancia (UNED). Centro Asociado Madrid - Jacinto Verdaguer";"";"";"Estudios:  Grado en Ciencia Política y de la Administración. Grado en Criminología. Grado en Educación Social. Grado en Pedagogía. Grado en Psicología. Grado en Sociología. Grado en Educación Infantil (1.&amp;ordm; y 2.&amp;ordm;). Idiomas CUID. Inglés. Curso de acceso a la Universidad. UNED Senior.";"Metro: Aviación Española (línea 10).  Bus: 17, 39.  Cercanías Renfe: Las Águilas (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9892c798651c010VgnVCM2000000c205a0aRCRD";"FUENTE DE LIMA";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28024";"7";"LAS AGUILAS";"10";"LATINA";"433588";"4470537";"40.38278645640315";"-3.7824021083869606";"917 106 155 (De L a V de 9 a 22 horas)";"";"info.jverdaguer@madrid.uned.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6177184;"Universidad Nacional de Educación a Distancia (UNED). Centro Asociado Madrid - Las Tablas";"";"";"Estudios:   Grado en Física. Grado en Química. Grado en Matemáticas. Grado en Ciencias Ambientales. Grado en Ingeniería Eléctrica. Grado en Ingeniería Electrónica Industrial y Automática. Grado en Ingeniería Mecánica. Grado en Ingeniería en Tecnologías Industriales. Grado en Ingeniería Informática. Grado en Ingeniería en Tecnologías de la Información. Grado en Administración y Dirección de Empresas. Grado en Economía. Grado en Turismo. Grado en Ingeniería de la Energía (1.&amp;ordm; y 2.&amp;ordm;). Curso de Acceso a la Universidad. Idiomas CUID. Inglés. UNED Senior.";"Metro: Las Tablas (línea 10), Palas de Rey (línea ML1).  Bus: 170, T61, 175, 176.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8e4a30c0c582310VgnVCM1000000b205a0aRCRD";"SANTO DOMINGO DE LA CALZADA";"AVENIDA";"V";"9";"";"";"";"";"MADRID";"MADRID";"28050";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"443582";"4484002";"40.504821065488";"-3.6658596724706185";"913 074 730 / 913 074 733";"";"info.lastablas@madrid.uned.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
7599405;"Universidad Nacional de Educación a Distancia (UNED). Centro Universitario de Idiomas a Distancia (CUID)";"Secretaría del CUID.";"";"";"";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67161ebc40c87410VgnVCM1000000b205a0aRCRD";"TRIBULETE";"CALLE";"V";"14";"segunda";"";"";"";"MADRID";"MADRID";"28012";"2";"EMBAJADORES";"1";"CENTRO";"440385";"4473257";"40.4077959539866";"-3.7025893902054015";"914 203 912";"";"info.cuid@madrid.uned.es";"/contenido/entidadesYorganismos/Universidades/Facultades"
6376;"Universidad Politécnica de Madrid. Escuela Politécnica de Enseñanza Superior";"";"";"";"Metro: Vicente Aleixandre (línea 6).  Bus: C1, 132, F., C2";"Titulaciones de grado:   Grado en Administración y Dirección de Empresas. Doble Grado en Edificaición y en Administración y Dirección de Empresas. Doble Grado en Ingeniería Informática y en Administración y Dirección de Empresas. Doble Grado en Ingeniería Civil y Territorial y en Administración y Dirección de Empresas. Grado en matemáticas   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b9d578b9671c010VgnVCM1000000b205a0aRCRD";"JUAN XXIII";"PASEO";"V";"11";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"439174";"4477722";"40.44793793568313";"-3.717285250885199";"910 670 679 / 910 670 676";"";"secretaria.epes@upm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6424;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Arquitectura";"";"";"";"Metro: Ciudad Universitaria (línea 6).  Bus: 160, 161, 46, U.";"Estudios de Grado:   Grado en Fundamentos de la Arquitectura. Grado en Diseño de Interiores.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9ac578b9671c010VgnVCM1000000b205a0aRCRD";"JUAN DE HERRERA";"AVENIDA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"437990";"4476806";"40.43959650623064";"-3.731162126785864";"913 366 501 / 913 366 507";"";"";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6381;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Edificación";"";"";"";"Metro: Ciudad Universitaria (línea 6).  Bus: 133, 161, 46, U, G.";"Estudios de Grado:   Doble grado en Edificación y Administración y Dirección de Empresas. Grado en Edificación. Grado Inmobiliario.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f05d578b9671c010VgnVCM1000000b205a0aRCRD";"JUAN DE HERRERA";"AVENIDA";"V";"6";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"437941";"4476747";"40.439061141330214";"-3.7317253526397614";"910 675 234";"";"comunicacion.edificacion@upm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6418;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingeniería Aeronáutica y del Espacio";"";"";"";"Metro: Ciudad Universitaria (línea 6).  Bus: 132, 82, G, U, 133, 160, 161, 162, 83, 46, 865";"Estudios de Grado:   Grado en Ingeniería en Tecnologías Aeroespaciales. Grado en ingeniería Aeroespacial Grado en Gestión y Operaciones del Transporte Aéreo.    Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7cbc578b9671c010VgnVCM1000000b205a0aRCRD";"CARDENAL CISNEROS";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438543";"4476956";"40.44098319331987";"-3.7246487290907204";"910 675 534 / 910 675 572";"";"info.aeroespacial@upm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6419;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingeniería Agronómica, Alimentaria y de Biosistemas";"";"";"";"Metro: Ciudad Universitaria (línea 6).  Bus: 133, 162, 83, 132, 82, G, I, U.";"Estudios de Grado:   Grado en Ingeniería Alimentaria. Grado en Ingeniería Agroambiental. Grado en Biotecnología. Grado en Ciencias Agrarias y Bioeconomía. Grado en Ingeniería Agrícola. Grado en Matemáticas.   Titulaciones de postgrado";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fcc578b9671c010VgnVCM1000000b205a0aRCRD";"PUERTA DE HIERRO";"AVENIDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438252";"4476949";"40.440899945359334";"-3.728076234171524";"910 670 742 (Agrónomos) / 910 670 743 (Agrícolas)";"";"comunicacion.etsiaab@upm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6422;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingeniería de Montes, Forestal y del Medio Natural";"";"";"";"Metro: Vicente Aleixandre (línea 6).  Bus: 132, F, G, 82";"Estudios de Grado:   Grado en Ingeniería Forestal. Grado en Ingeniería de Tecnologías Ambientales. Grado en Ingeniería del Medio Natural.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b60d578b9671c010VgnVCM1000000b205a0aRCRD";"JOSE ANTONIO NOVAIS";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438562";"4477788";"40.448485414321894";"-3.724507841206364";"Montes: 910 671 510 / Forestales: 910 671 509";"";"comunicacion.montes@upm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6379;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingeniería de Sistemas Informáticos";"";"";"";"Metro: Sierra de Guadalupe (línea 1).  Bus: E, 145, 63.  Cercanías Renfe: Vallecas (líneas C2, C7 y Regional).";"Estudios de grado:    Grado en Ciencia de Datos e Inteligencia Artificial. Grado en Ingeniería de Computadores. Grado en Ingeniería del software Grado en Sistemas de Información. Grado en Tecnologías para la Sociedad de la Información. Doble Grado en Ingeniería de Computadores y en Tecnologías para la Sociedad de la Información. Doble Grado en Ingeniería del Software y en Tecnologías para la Sociedad de la Información.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=836d578b9671c010VgnVCM1000000b205a0aRCRD";"ALAN TURING";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28031";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"446788";"4471274";"40.39037030758324";"-3.626968215943057";"910 673 534 / 910 673 524";"";"negociado.alumnos.etsisi@upm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6387;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingeniería y Diseño Industrial";"";"";"";"Metro: Embajadores (línea 3).  Bus: 119, 34, 36, 41, C1, C2, 27, 148, 60, M1, E1, 116, 118,   Cercanías Renfe: Embajadores  (línea C5).";"Estudios de grado:   Grado en Ingeniería Eléctrica. Grado en Ingeniería Electrónica Industrial y Automática. Grado en Ingeniería Mecánica. Grado en Ingeniería Química. Grado en Ingeniería en Diseño Industrial y Desarrollo de Producto. Doble Grado en Ingeniería en Diseño Industrial y en Ingeniería Mecánica. Doble Grado en Ingeniería Eléctrica y en Ingeniería Electrónica.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e2dd578b9671c010VgnVCM1000000b205a0aRCRD";"VALENCIA";"RONDA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28012";"6";"PALOS DE LA FRONTERA";"2";"ARGANZUELA";"440552";"4472992";"40.405420030666505";"-3.7005940001153337";"910 677 400";"";"secretaria.etsidi@upm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6417;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingeniería y Sistemas de Telecomunicación";"";"";"";"Metro: Sierra de Guadalupe (línea 1).  Bus: E, 145, 63.  Cercanías Renfe: Vallecas (líneas C2, C7 y Regional).";"Estudios de grado:    Grado en Ingeniería y Sistemas de Datos.  Grado en Ingeniería de Telecomunicación. Doble Grado en Ingeniería Electrónica de Comunicaciones e Ingeniería Telemática Doble Grado en Ingeniería y Sistemas de Datos e Ingeniería Telemática   Titulaciones de posgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db2d578b9671c010VgnVCM1000000b205a0aRCRD";"NIKOLA TESLA";"CALLE";"V";"";"";"";"";"";"MADRID";"MADRID";"";"";"";"";"DISTRITO";"446601";"4471101";"40.38879475945981";"-3.629147669595368";"910 673 200";"";"info@etsist.upm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6420;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos";"";"";"";"Metro: Ciudad Universitaria (línea 6).  Bus: F, G.";"Estudios de Grado:   Grado en Ingeniería Civil y Territorial. Doble grado en Ingeniería civil y Territorial y Administración y Dirección de Empresas. Grado en Ingeniería de Materiales.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=91ec578b9671c010VgnVCM1000000b205a0aRCRD";"PROFESOR ARANGUREN";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"437818";"4477822";"40.448738163014994";"-3.7332871485158043";"910 674 024";"";"matricula.caminos@upm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
11999975;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos. Edificio Retiro";"";"";"";"Metro: Estación del Arte (línea 1).  Bus: 19, C1, 26, 32, 37, 001, 10, 14, 59, 102, 24, 54, 57, 68, 69, 85, 86, 40, 141.  Cercanías Renfe: Atcoha (líneas C1, C2, C3, C4, C4B, C5, C7 y C10).";"Estudios de Grado:   Grado en Ingeniería Civil y Territorial. Doble grado en Ingeniería civil y Territorial y Administración y Dirección de Empresas. Grado en Ingeniería de Materiales.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=78f8bf4f5a1c7810VgnVCM2000001f4a900aRCRD";"ALFONSO XII";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28014";"5";"LOS JERONIMOS";"3";"RETIRO";"441589";"4473433";"40.4094661942901";"-3.688412783499902";"910 674 534";"";"alumnos.retiro.caminos@upm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6421;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingenieros de Minas y Energía";"Integra una Biblioteca con mobiliario histórico que cuenta con más de 7.000 ejemplares de que van de los siglos XVI al XVIII y un gran volumen de obras del siglo XIX, además de publicaciones periódicas y mapas cartográficos.";"";"";"Metro: Ríos Rosas (línea 1).  Bus: 12, 45, 3.";"Estudios de grado:   Grado en Ingeniería en Tecnología Minera. Grado en Ingeniería Geológica. Grado en Ingeniería de los Recursos Energéticos, Combustibles y Explosivos. Grado en Ingeniería de la Energía.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=24fc578b9671c010VgnVCM1000000b205a0aRCRD";"RIOS ROSAS";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440603";"4477062";"40.44209227424258";"-3.7003734646151534";"910 676 602 / 910 676 301";"";"gabinete.comunicacion.minasyenergia@upm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6375;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingenieros de Telecomunicación";"";"";"";"Bus: 82, F, G, U.     Metro: Ciudad Universitaria (línea 6)";"Estudios de grado:   Grado en Ingeniería de Tecnologías y Servicios de Telecomunicación. Grado en Ingeniería Biomédica. Grado en Ingeniería y Sistemas de Datos.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cdad578b9671c010VgnVCM1000000b205a0aRCRD";"COMPLUTENSE";"AVENIDA";"V";"30";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438376";"4478293";"40.453018384890925";"-3.726745005476224";"910 671 900";"";"";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6380;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingenieros en Topografía, Geodesia y Cartografía";"";"";"";"Metro: Sierra de Guadalupe (línea 1).  Bus: E, 145, 63, 54, 58, 103, 142, 143  Cercanías Renfe: Vallecas (líneas C2, C7 y Regional).";"Estudios de grado:   Grado en Ingeniería Geomática. Grado en Ingeniería de las Tecnologías de la Información Geoespacial. Grado en Ingeniería Geomática y Topografía.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75ed578b9671c010VgnVCM1000000b205a0aRCRD";"ARBOLEDA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28031";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"446845";"4470681";"40.3850312955634";"-3.6262428071808612";"913 367 916";"";"";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6427;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingenieros Industriales";"Integra la Biblioteca  María Moliner , fundada en 1850 para el Real Instituto Industrial. Cuenta con más de 35.000 ejemplares, entre los que se encuentra un valiosísimo fondo histórico en el campo de la ciencia y de la técnica, constituido en su mayor parte por obras del siglo XIX.";"";"";"Metro: Gregorio Marañón (líneas 7, 10).  Bus: 12, 45, 14, 147, 150, 27, 40, 7.";"Estudios de grado:     Grado en Ingeniería en Tecnologías Industriales. Grado en Ingeniería de Organización. Grado en Ingeniería Química. Grado en Ingeniería de la Energía.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e3d578b9671c010VgnVCM1000000b205a0aRCRD";"JOSE GUTIERREZ ABASCAL";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28006";"1";"EL VISO";"5";"CHAMARTIN";"441463";"4476870";"40.44042600324054";"-3.690212174964136";"910 676 700";"";"";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6423;"Universidad Politécnica de Madrid. Escuela Técnica Superior de Ingenieros Navales";"";"";"";"Metro: Moncloa (líneas 3 y 6), Ciudad Universitaria (línea 6).  Bus: 132, 133, 162, 46, 82, 83, G, U, 160, 161.";"Estudios de grado:   Grado en Arquitectura Naval. Grado en Ingeniería Marítima.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=491d578b9671c010VgnVCM1000000b205a0aRCRD";"MEMORIA";"AVENIDA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438559";"4476714";"40.4388050819418";"-3.724433976834532";"913 367 140";"";"informacionyservicios.navales@upm.es";"/contenido/entidadesYorganismos/Universidades/EscuelasUniversitarias"
6446;"Universidad Politécnica de Madrid. Facultad de Ciencias de la Actividad Física y del Deporte (INEF)";"";"";"";"Bus: 46, U,  Metro: Ciudad Universitaria (linea 6)";"Estudios de grado:   Grado en Ciencias de la Actividad Física y el Deporte.   Titulaciones de postgrado.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=08fd578b9671c010VgnVCM1000000b205a0aRCRD";"MARTIN FIERRO";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"437872";"4476649";"40.4381730352489";"-3.7325360017630174";"910 677 850";"";"";"/contenido/entidadesYorganismos/Universidades/Facultades"
