MAGNITUD,UNIDAD,PUNTO_MUESTREO,ANO,MES,DIA,MEDIDA
BTX,μg/m3,28079011,23,6,18,0.2
BTX,μg/m3,28079011,23,6,19,0.2
BTX,μg/m3,28079011,23,6,20,0.2
BTX,μg/m3,28079011,23,6,21,0.2
BTX,μg/m3,28079011,23,6,22,0.3
BTX,μg/m3,28079011,23,6,23,0.3
BTX,μg/m3,28079011,23,6,24,0.3
BTX,μg/m3,28079011,23,6,25,0.3
BTX,μg/m3,28079011,23,6,26,0.2
BTX,μg/m3,28079011,23,6,27,0.2
BTX,μg/m3,28079011,23,6,28,0.3
BTX,μg/m3,28079011,23,6,29,0.3
BTX,μg/m3,28079011,23,6,30,0.1
BTX,μg/m3,28079011,23,7,1,0.1
BTX,μg/m3,28079011,23,7,2,0.2
BTX,μg/m3,28079011,23,7,3,0.2
BTX,μg/m3,28079011,23,7,4,0.2
BTX,μg/m3,28079011,23,7,5,0.2
BTX,μg/m3,28079011,23,7,6,0.3
BTX,μg/m3,28079011,23,7,7,0.2
BTX,μg/m3,28079011,23,7,8,0.2
BTX,μg/m3,28079011,23,7,9,0.2
BTX,μg/m3,28079011,23,7,10,0.4
BTX,μg/m3,28079011,23,7,11,0.3
BTX,μg/m3,28079011,23,7,12,0.3
BTX,μg/m3,28079011,23,7,13,0.2
BTX,μg/m3,28079011,23,7,14,0.2
BTX,μg/m3,28079011,23,7,15,0.1
BTX,μg/m3,28079011,23,7,16,0.1
BTX,μg/m3,28079011,23,7,17,0.5
BTX,μg/m3,28079011,23,7,18,0.3
BTX,μg/m3,28079011,23,7,19,0.2
BTX,μg/m3,28079011,23,7,20,0.2
BTX,μg/m3,28079011,23,7,21,0.2
BTX,μg/m3,28079011,23,7,22,0.2
BTX,μg/m3,28079011,23,7,23,0.4
BTX,μg/m3,28079011,23,7,24,0.2
BTX,μg/m3,28079011,23,7,25,0.3
BTX,μg/m3,28079011,23,7,26,0.3
BTX,μg/m3,28079011,23,7,27,0.4
BTX,μg/m3,28079011,23,7,28,0.2
BTX,μg/m3,28079011,23,7,29,0.2
BTX,μg/m3,28079011,23,7,30,0.1
BTX,μg/m3,28079011,23,7,31,0.2
BTX,μg/m3,28079011,23,8,1,0.2
BTX,μg/m3,28079011,23,8,2,0.2
BTX,μg/m3,28079011,23,8,3,0.2
BTX,μg/m3,28079011,23,8,4,0.1
BTX,μg/m3,28079011,23,8,5,0.2
BTX,μg/m3,28079011,23,8,6,0.2
BTX,μg/m3,28079011,23,8,7,0.3
BTX,μg/m3,28079011,23,8,8,0.2
BTX,μg/m3,28079011,23,8,9,0.2
BTX,μg/m3,28079011,23,8,10,0.2
BTX,μg/m3,28079011,23,8,11,0.2
BTX,μg/m3,28079011,23,8,12,0.1
BTX,μg/m3,28079011,23,8,13,0.1
BTX,μg/m3,28079011,23,8,14,0.2
BTX,μg/m3,28079011,23,8,15,0.2
BTX,μg/m3,28079011,23,8,16,0.3
BTX,μg/m3,28079011,23,8,17,0.2
BTX,μg/m3,28079011,23,8,18,0.2
BTX,μg/m3,28079011,23,8,19,0.1
BTX,μg/m3,28079011,23,8,20,0.2
BTX,μg/m3,28079011,23,8,21,0.2
BTX,μg/m3,28079011,23,8,22,0.2
BTX,μg/m3,28079011,23,8,23,0.1
BTX,μg/m3,28079011,23,8,24,0.1
BTX,μg/m3,28079011,23,8,25,0.2
BTX,μg/m3,28079011,23,8,26,0.2
BTX,μg/m3,28079011,23,8,27,0.1
BTX,μg/m3,28079011,23,8,28,0.2
BTX,μg/m3,28079011,23,8,29,0.1
BTX,μg/m3,28079011,23,8,30,0.2
BTX,μg/m3,28079011,23,8,31,0.3
BTX,μg/m3,28079011,23,9,1,0.4
BTX,μg/m3,28079011,23,9,2,0.2
BTX,μg/m3,28079011,23,9,3,0.1
BTX,μg/m3,28079011,23,9,4,0.3
BTX,μg/m3,28079011,23,9,5,0.4
BTX,μg/m3,28079011,23,9,6,0.4
BTX,μg/m3,28079011,23,9,7,0.5
BTX,μg/m3,28079011,23,9,8,0.5
BTX,μg/m3,28079011,23,9,9,0.3
BTX,μg/m3,28079011,23,9,10,0.2
BTX,μg/m3,28079011,23,9,11,0.3
BTX,μg/m3,28079011,23,9,12,0.5
BTX,μg/m3,28079011,23,9,13,0.3
BTX,μg/m3,28079011,23,9,14,0.3
BTX,μg/m3,28079011,23,9,15,0.2
BTX,μg/m3,28079011,23,9,16,0.2
BTX,μg/m3,28079011,23,9,17,0.2
BTX,μg/m3,28079011,23,9,18,0.4
BTX,μg/m3,28079011,23,9,19,0.5
BTX,μg/m3,28079011,23,9,20,0.4
BTX,μg/m3,28079011,23,9,21,0.2
BTX,μg/m3,28079011,23,9,22,0.4
BTX,μg/m3,28079011,23,9,23,0.7
BTX,μg/m3,28079011,23,9,24,0.8
BTX,μg/m3,28079011,23,9,25,1.1
BTX,μg/m3,28079011,23,9,26,1.1
BTX,μg/m3,28079011,23,9,27,0.9
BTX,μg/m3,28079011,23,9,28,0.8
BTX,μg/m3,28079011,23,9,29,0.9
BTX,μg/m3,28079011,23,9,30,0.6
BTX,μg/m3,28079011,23,10,1,0.8
BTX,μg/m3,28079011,23,10,2,0.9
BTX,μg/m3,28079011,23,10,3,1.1
BTX,μg/m3,28079011,23,10,4,0.9
BTX,μg/m3,28079011,23,10,5,1.2
BTX,μg/m3,28079011,23,10,6,0.6
BTX,μg/m3,28079011,23,10,7,0.9
BTX,μg/m3,28079011,23,10,8,0.7
BTX,μg/m3,28079011,23,10,9,1
BTX,μg/m3,28079011,23,10,10,1.3
BTX,μg/m3,28079011,23,10,11,1.1
BTX,μg/m3,28079011,23,10,12,0.9
BTX,μg/m3,28079011,23,10,13,0.5
BTX,μg/m3,28079011,23,10,14,0.4
BTX,μg/m3,28079011,23,10,15,0.3
BTX,μg/m3,28079011,23,10,16,0.2
BTX,μg/m3,28079011,23,10,17,0.5
BTX,μg/m3,28079011,23,10,18,0.2
BTX,μg/m3,28079011,23,10,19,0.3
BTX,μg/m3,28079011,23,10,20,0.3
BTX,μg/m3,28079011,23,10,21,0.3
BTX,μg/m3,28079011,23,10,22,0.3
BTX,μg/m3,28079011,23,10,23,0.3
BTX,μg/m3,28079011,23,10,24,0.2
BTX,μg/m3,28079011,23,10,25,0.2
BTX,μg/m3,28079011,23,10,26,0.2
BTX,μg/m3,28079011,23,10,27,0.3
BTX,μg/m3,28079011,23,10,28,0.2
BTX,μg/m3,28079011,23,10,29,0.3
BTX,μg/m3,28079011,23,10,30,0.4
BTX,μg/m3,28079011,23,10,31,0.9
BTX,μg/m3,28079011,23,11,1,0.7
BTX,μg/m3,28079011,23,11,2,0.2
BTX,μg/m3,28079011,23,11,3,0.3
BTX,μg/m3,28079011,23,11,4,0.2
BTX,μg/m3,28079011,23,11,5,0.2
BTX,μg/m3,28079011,23,11,6,0.5
BTX,μg/m3,28079011,23,11,7,0.6
BTX,μg/m3,28079011,23,11,8,0.6
BTX,μg/m3,28079011,23,11,9,0.2
BTX,μg/m3,28079011,23,11,10,0.3
BTX,μg/m3,28079011,23,11,11,0.1
BTX,μg/m3,28079011,23,11,12,0.2
BTX,μg/m3,28079011,23,11,13,0.4
BTX,μg/m3,28079011,23,11,14,1.1
BTX,μg/m3,28079011,23,11,15,0.8
BTX,μg/m3,28079011,23,11,16,1.1
BTX,μg/m3,28079011,23,11,17,0.8
BTX,μg/m3,28079011,23,11,18,0.6
BTX,μg/m3,28079011,23,11,19,1.5
BTX,μg/m3,28079011,23,11,20,0.9
BTX,μg/m3,28079011,23,11,21,0.7
BTX,μg/m3,28079011,23,11,22,0.5
BTX,μg/m3,28079011,23,11,23,1.2
BTX,μg/m3,28079011,23,11,24,2
BTX,μg/m3,28079011,23,11,25,1.7
BTX,μg/m3,28079011,23,11,26,0.7
BTX,μg/m3,28079011,23,11,27,1.4
BTX,μg/m3,28079011,23,11,28,0.7
BTX,μg/m3,28079011,23,11,29,0.3
BTX,μg/m3,28079011,23,11,30,0.3
BTX,μg/m3,28079011,23,12,1,0.5
BTX,μg/m3,28079011,23,12,2,0.7
BTX,μg/m3,28079011,23,12,3,0.9
BTX,μg/m3,28079011,23,12,4,0.6
BTX,μg/m3,28079011,23,12,5,0.5
BTX,μg/m3,28079011,23,12,6,0.9
BTX,μg/m3,28079011,23,12,7,1.2
BTX,μg/m3,28079011,23,12,8,0.4
BTX,μg/m3,28079011,23,12,9,0.4
BTX,μg/m3,28079011,23,12,10,0.4
BTX,μg/m3,28079011,23,12,11,0.7
BTX,μg/m3,28079011,23,12,12,0.8
BTX,μg/m3,28079011,23,12,13,0.5
BTX,μg/m3,28079011,23,12,14,0.9
BTX,μg/m3,28079011,23,12,15,0.6
BTX,μg/m3,28079011,23,12,16,1.5
BTX,μg/m3,28079011,23,12,17,1.3
BTX,μg/m3,28079011,23,12,18,1.7
BTX,μg/m3,28079011,23,12,19,1.7
BTX,μg/m3,28079011,23,12,20,1.1
BTX,μg/m3,28079011,23,12,21,1.5
BTX,μg/m3,28079011,23,12,22,1.7
BTX,μg/m3,28079011,23,12,23,1.3
BTX,μg/m3,28079011,23,12,24,1.3
BTX,μg/m3,28079011,23,12,25,0.9
BTX,μg/m3,28079011,23,12,26,1.7
BTX,μg/m3,28079011,23,12,27,2
BTX,μg/m3,28079011,23,12,28,1.7
BTX,μg/m3,28079011,23,12,29,1.8
BTX,μg/m3,28079011,23,12,30,1.3
BTX,μg/m3,28079011,23,12,31,0.4
BTX,μg/m3,28079011,23,1,1,0.1
BTX,μg/m3,28079011,23,1,2,0.1
BTX,μg/m3,28079011,23,1,3,0.2
BTX,μg/m3,28079011,23,1,4,0.4
BTX,μg/m3,28079011,23,1,5,0.5
BTX,μg/m3,28079011,23,1,6,0.3
BTX,μg/m3,28079011,23,1,7,0.2
BTX,μg/m3,28079011,23,1,8,0.1
BTX,μg/m3,28079011,23,1,11,0.1
BTX,μg/m3,28079011,23,1,12,0.1
BTX,μg/m3,28079011,23,1,13,0.1
BTX,μg/m3,28079011,23,1,14,0.1
BTX,μg/m3,28079011,23,1,15,0.1
BTX,μg/m3,28079011,23,1,16,0.1
BTX,μg/m3,28079011,23,1,17,0.1
BTX,μg/m3,28079011,23,1,18,0.1
BTX,μg/m3,28079011,23,1,19,0.1
BTX,μg/m3,28079011,23,1,20,0.1
BTX,μg/m3,28079011,23,1,21,0.1
BTX,μg/m3,28079011,23,1,22,0.1
BTX,μg/m3,28079011,23,1,23,0.1
BTX,μg/m3,28079011,23,1,24,0
BTX,μg/m3,28079011,23,1,25,0
BTX,μg/m3,28079011,23,1,26,0
BTX,μg/m3,28079011,23,1,27,0.1
BTX,μg/m3,28079011,23,1,28,0.1
BTX,μg/m3,28079011,23,1,29,0.1
BTX,μg/m3,28079011,23,1,30,0.1
BTX,μg/m3,28079011,23,1,31,0.1
BTX,μg/m3,28079011,23,4,1,0.1
BTX,μg/m3,28079011,23,4,2,0.1
BTX,μg/m3,28079011,23,4,3,0.1
BTX,μg/m3,28079011,23,4,4,0.1
BTX,μg/m3,28079011,23,4,5,0.1
BTX,μg/m3,28079011,23,4,6,0.1
BTX,μg/m3,28079011,23,4,7,0.1
BTX,μg/m3,28079011,23,4,8,0.1
BTX,μg/m3,28079011,23,4,9,0.1
BTX,μg/m3,28079011,23,4,10,0.1
BTX,μg/m3,28079011,23,4,11,0.1
BTX,μg/m3,28079011,23,4,12,0.1
BTX,μg/m3,28079011,23,4,13,0.1
BTX,μg/m3,28079011,23,4,14,0.1
BTX,μg/m3,28079011,23,4,15,0.1
BTX,μg/m3,28079011,23,4,16,0.1
BTX,μg/m3,28079011,23,4,17,0.1
BTX,μg/m3,28079011,23,4,18,0.1
BTX,μg/m3,28079011,23,4,19,0.1
BTX,μg/m3,28079011,23,4,20,0.1
BTX,μg/m3,28079011,23,4,21,0.1
BTX,μg/m3,28079011,23,4,22,0.1
BTX,μg/m3,28079011,23,4,23,0.1
BTX,μg/m3,28079011,23,4,24,0.1
BTX,μg/m3,28079011,23,4,25,0.1
BTX,μg/m3,28079011,23,4,26,0.1
BTX,μg/m3,28079011,23,4,27,0.1
BTX,μg/m3,28079011,23,4,28,0.1
BTX,μg/m3,28079011,23,4,29,0.1
BTX,μg/m3,28079011,23,4,30,0.1
BTX,μg/m3,28079011,23,5,1,0.1
BTX,μg/m3,28079011,23,5,2,0.1
BTX,μg/m3,28079011,23,5,3,0.1
BTX,μg/m3,28079011,23,5,4,0.1
BTX,μg/m3,28079011,23,5,5,0.1
BTX,μg/m3,28079011,23,5,6,0.1
BTX,μg/m3,28079011,23,5,7,0.1
BTX,μg/m3,28079011,23,5,8,0.1
BTX,μg/m3,28079011,23,5,9,0.1
BTX,μg/m3,28079011,23,5,10,0.1
BTX,μg/m3,28079011,23,5,11,0.1
BTX,μg/m3,28079011,23,5,12,0.1
BTX,μg/m3,28079011,23,5,13,0.1
BTX,μg/m3,28079011,23,5,14,0.1
BTX,μg/m3,28079011,23,5,15,0.1
BTX,μg/m3,28079011,23,5,16,0.1
BTX,μg/m3,28079011,23,5,17,0.1
BTX,μg/m3,28079011,23,5,18,0.1
BTX,μg/m3,28079011,23,5,19,0.1
BTX,μg/m3,28079011,23,5,20,0.1
BTX,μg/m3,28079011,23,5,21,0.1
BTX,μg/m3,28079011,23,5,22,0.1
BTX,μg/m3,28079011,23,5,23,0.1
BTX,μg/m3,28079011,23,5,24,0.1
BTX,μg/m3,28079011,23,5,25,0.1
BTX,μg/m3,28079011,23,5,26,0.1
BTX,μg/m3,28079011,23,5,27,0.1
BTX,μg/m3,28079011,23,5,28,0.1
BTX,μg/m3,28079011,23,5,29,0.1
BTX,μg/m3,28079011,23,5,30,0.1
BTX,μg/m3,28079011,23,5,31,0.1
BTX,μg/m3,28079011,23,6,1,0.1
BTX,μg/m3,28079011,23,6,2,0.1
BTX,μg/m3,28079011,23,6,3,0.1
BTX,μg/m3,28079011,23,6,4,0.1
BTX,μg/m3,28079011,23,6,5,0.1
BTX,μg/m3,28079011,23,6,6,0.1
BTX,μg/m3,28079011,23,6,7,0.1
BTX,μg/m3,28079011,23,6,8,0.1
BTX,μg/m3,28079011,23,6,9,0.1
BTX,μg/m3,28079011,23,6,10,0.1
BTX,μg/m3,28079011,23,6,11,0.1
BTX,μg/m3,28079011,23,6,12,0.1
BTX,μg/m3,28079011,23,6,13,0.1
BTX,μg/m3,28079011,23,6,14,0.1
BTX,μg/m3,28079011,23,6,15,0.1
BTX,μg/m3,28079011,23,6,16,0.1
BTX,μg/m3,28079011,23,6,17,0.1
BTX,μg/m3,28079011,23,6,18,0.1
BTX,μg/m3,28079011,23,6,19,0.1
BTX,μg/m3,28079011,23,6,20,0.2
BTX,μg/m3,28079011,23,6,21,0.2
BTX,μg/m3,28079011,23,6,22,0.2
BTX,μg/m3,28079011,23,6,23,0.2
BTX,μg/m3,28079011,23,6,24,0.1
BTX,μg/m3,28079011,23,6,25,0.1
BTX,μg/m3,28079011,23,6,26,0.1
BTX,μg/m3,28079011,23,6,27,0.1
BTX,μg/m3,28079011,23,6,28,0.1
BTX,μg/m3,28079011,23,6,29,0.1
BTX,μg/m3,28079011,23,6,30,0.1
BTX,μg/m3,28079011,23,7,1,0.1
BTX,μg/m3,28079011,23,7,2,0.1
BTX,μg/m3,28079011,23,7,3,0.1
BTX,μg/m3,28079011,23,7,4,0.1
BTX,μg/m3,28079011,23,7,5,0.1
BTX,μg/m3,28079011,23,7,6,0.1
BTX,μg/m3,28079011,23,7,7,0.1
BTX,μg/m3,28079011,23,7,8,0.1
BTX,μg/m3,28079011,23,7,9,0.1
BTX,μg/m3,28079011,23,7,10,0.1
BTX,μg/m3,28079011,23,7,11,0.1
BTX,μg/m3,28079011,23,7,12,0.1
BTX,μg/m3,28079011,23,7,13,0.1
BTX,μg/m3,28079011,23,7,14,0.1
BTX,μg/m3,28079011,23,7,15,0.1
BTX,μg/m3,28079011,23,7,16,0.1
BTX,μg/m3,28079011,23,7,17,0.1
BTX,μg/m3,28079011,23,7,18,0.1
BTX,μg/m3,28079011,23,7,19,0.1
BTX,μg/m3,28079011,23,7,20,0.1
BTX,μg/m3,28079011,23,7,21,0.1
BTX,μg/m3,28079011,23,7,22,0.1
BTX,μg/m3,28079011,23,7,23,0.1
BTX,μg/m3,28079011,23,7,24,0.1
BTX,μg/m3,28079011,23,7,25,0.1
BTX,μg/m3,28079011,23,7,26,0.1
BTX,μg/m3,28079011,23,7,27,0.1
BTX,μg/m3,28079011,23,7,28,0.1
BTX,μg/m3,28079011,23,7,29,0.1
BTX,μg/m3,28079011,23,7,30,0.1
BTX,μg/m3,28079011,23,7,31,0.1
BTX,μg/m3,28079011,23,8,1,0.1
BTX,μg/m3,28079011,23,8,2,0.1
BTX,μg/m3,28079011,23,8,3,0.1
BTX,μg/m3,28079011,23,8,4,0.1
BTX,μg/m3,28079011,23,8,5,0.1
BTX,μg/m3,28079011,23,8,6,0.1
BTX,μg/m3,28079011,23,8,7,0.1
BTX,μg/m3,28079011,23,8,8,0.1
BTX,μg/m3,28079011,23,8,9,0.1
BTX,μg/m3,28079011,23,8,10,0.1
BTX,μg/m3,28079011,23,8,11,0.1
BTX,μg/m3,28079011,23,8,12,0.1
BTX,μg/m3,28079011,23,8,13,0.1
BTX,μg/m3,28079011,23,8,14,0.1
BTX,μg/m3,28079011,23,8,15,0.1
BTX,μg/m3,28079011,23,8,16,0.1
BTX,μg/m3,28079011,23,8,17,0.1
BTX,μg/m3,28079011,23,8,18,0.1
BTX,μg/m3,28079011,23,8,19,0.1
BTX,μg/m3,28079011,23,8,20,0.1
BTX,μg/m3,28079011,23,8,21,0.1
BTX,μg/m3,28079011,23,8,22,0.1
BTX,μg/m3,28079011,23,8,23,0.1
BTX,μg/m3,28079011,23,8,24,0.1
BTX,μg/m3,28079011,23,8,25,0.1
BTX,μg/m3,28079011,23,8,26,0.1
BTX,μg/m3,28079011,23,8,27,0.1
BTX,μg/m3,28079011,23,8,28,0.1
BTX,μg/m3,28079011,23,8,29,0.1
BTX,μg/m3,28079011,23,8,30,0.1
BTX,μg/m3,28079011,23,8,31,0.1
BTX,μg/m3,28079011,23,9,1,0.1
BTX,μg/m3,28079011,23,9,2,0.1
BTX,μg/m3,28079011,23,9,3,0.1
BTX,μg/m3,28079011,23,9,4,0.1
BTX,μg/m3,28079011,23,9,5,0.1
BTX,μg/m3,28079011,23,9,6,0.1
BTX,μg/m3,28079011,23,9,7,0.1
BTX,μg/m3,28079011,23,9,8,0.1
BTX,μg/m3,28079011,23,9,9,0.1
BTX,μg/m3,28079011,23,9,10,0.1
BTX,μg/m3,28079011,23,9,11,0.1
BTX,μg/m3,28079011,23,9,12,0.1
BTX,μg/m3,28079011,23,9,13,0.1
BTX,μg/m3,28079011,23,9,14,0.1
BTX,μg/m3,28079011,23,9,15,0.1
BTX,μg/m3,28079011,23,9,16,0.1
BTX,μg/m3,28079011,23,9,17,0.1
BTX,μg/m3,28079011,23,9,18,0.1
BTX,μg/m3,28079011,23,9,19,0.1
BTX,μg/m3,28079011,23,9,20,0.1
BTX,μg/m3,28079011,23,9,21,0.1
BTX,μg/m3,28079011,23,9,22,0.1
BTX,μg/m3,28079011,23,9,23,0.1
BTX,μg/m3,28079011,23,9,24,0.1
BTX,μg/m3,28079011,23,9,25,0.1
BTX,μg/m3,28079011,23,9,26,0.1
BTX,μg/m3,28079011,23,9,27,0.1
BTX,μg/m3,28079011,23,9,28,0.1
BTX,μg/m3,28079011,23,9,29,0.1
BTX,μg/m3,28079011,23,9,30,0.1
BTX,μg/m3,28079011,23,10,1,0.1
BTX,μg/m3,28079011,23,10,2,0.1
BTX,μg/m3,28079011,23,10,3,0.1
BTX,μg/m3,28079011,23,10,4,0.1
BTX,μg/m3,28079011,23,10,5,0.1
BTX,μg/m3,28079011,23,10,6,0.1
BTX,μg/m3,28079011,23,10,7,0.1
BTX,μg/m3,28079011,23,10,8,0.1
BTX,μg/m3,28079011,23,10,9,0.1
BTX,μg/m3,28079011,23,10,10,0.1
BTX,μg/m3,28079011,23,10,11,0.1
BTX,μg/m3,28079011,23,10,12,0.1
BTX,μg/m3,28079011,23,10,13,0.1
BTX,μg/m3,28079011,23,10,14,0.1
BTX,μg/m3,28079011,23,10,15,0.1
BTX,μg/m3,28079011,23,10,16,0.1
BTX,μg/m3,28079011,23,10,17,0.1
BTX,μg/m3,28079011,23,10,18,0.1
BTX,μg/m3,28079011,23,10,19,0.1
BTX,μg/m3,28079011,23,10,20,0.1
BTX,μg/m3,28079011,23,10,21,0.1
BTX,μg/m3,28079011,23,10,22,0.1
BTX,μg/m3,28079011,23,10,23,0.1
BTX,μg/m3,28079011,23,10,24,0.1
BTX,μg/m3,28079011,23,10,25,0.1
BTX,μg/m3,28079011,23,10,26,0.1
BTX,μg/m3,28079011,23,10,27,0.1
BTX,μg/m3,28079011,23,10,28,0.1
BTX,μg/m3,28079011,23,10,29,0.1
BTX,μg/m3,28079011,23,10,30,0.1
BTX,μg/m3,28079011,23,10,31,0.1
BTX,μg/m3,28079011,23,11,1,0.1
BTX,μg/m3,28079011,23,11,2,0.1
BTX,μg/m3,28079011,23,11,3,0.1
BTX,μg/m3,28079011,23,11,4,0.1
BTX,μg/m3,28079011,23,11,5,0.1
BTX,μg/m3,28079011,23,11,6,0.1
BTX,μg/m3,28079011,23,11,7,0.1
BTX,μg/m3,28079011,23,11,8,0.1
BTX,μg/m3,28079011,23,11,9,0.1
BTX,μg/m3,28079011,23,11,10,0.1
BTX,μg/m3,28079011,23,11,11,0.1
BTX,μg/m3,28079011,23,11,12,0.1
BTX,μg/m3,28079011,23,11,13,0.1
BTX,μg/m3,28079011,23,11,14,0.1
BTX,μg/m3,28079011,23,11,15,0.1
BTX,μg/m3,28079011,23,11,16,0.1
BTX,μg/m3,28079011,23,11,17,0.1
BTX,μg/m3,28079011,23,11,18,0.1
BTX,μg/m3,28079011,23,11,19,0.1
BTX,μg/m3,28079011,23,11,20,0.1
BTX,μg/m3,28079011,23,11,21,0.1
BTX,μg/m3,28079011,23,11,22,0.1
BTX,μg/m3,28079011,23,11,23,0.1
BTX,μg/m3,28079011,23,11,24,0.1
BTX,μg/m3,28079011,23,11,25,0.1
BTX,μg/m3,28079011,23,11,26,0.1
BTX,μg/m3,28079011,23,11,27,0.1
BTX,μg/m3,28079011,23,11,28,0.1
BTX,μg/m3,28079011,23,11,29,0.1
BTX,μg/m3,28079011,23,11,30,0.1
BTX,μg/m3,28079011,23,12,1,0.1
BTX,μg/m3,28079011,23,12,2,0.1
BTX,μg/m3,28079011,23,12,3,0.1
BTX,μg/m3,28079011,23,12,4,0.1
BTX,μg/m3,28079011,23,12,5,0.1
BTX,μg/m3,28079011,23,12,6,0.1
BTX,μg/m3,28079011,23,12,7,0.1
BTX,μg/m3,28079011,23,12,8,0.1
BTX,μg/m3,28079011,23,12,9,0.1
BTX,μg/m3,28079011,23,12,10,0.1
BTX,μg/m3,28079011,23,12,11,0.1
BTX,μg/m3,28079011,23,12,12,0.1
BTX,μg/m3,28079011,23,12,13,0.1
BTX,μg/m3,28079011,23,12,14,0.1
BTX,μg/m3,28079011,23,12,15,0.1
BTX,μg/m3,28079011,23,12,16,0.1
BTX,μg/m3,28079011,23,12,17,0.1
BTX,μg/m3,28079011,23,12,18,0.1
BTX,μg/m3,28079011,23,12,19,0.1
BTX,μg/m3,28079011,23,12,20,0.1
BTX,μg/m3,28079011,23,12,21,0.1
BTX,μg/m3,28079011,23,12,22,0.1
BTX,μg/m3,28079011,23,12,23,0.1
BTX,μg/m3,28079011,23,12,24,0.1
BTX,μg/m3,28079011,23,12,25,0.1
BTX,μg/m3,28079011,23,12,26,0.1
BTX,μg/m3,28079011,23,12,27,0.1
BTX,μg/m3,28079011,23,12,28,0.1
BTX,μg/m3,28079011,23,12,29,0.1
BTX,μg/m3,28079011,23,12,30,0.1
BTX,μg/m3,28079011,23,12,31,0.1
NO,μg/m3,28079016,23,1,1,4
NO,μg/m3,28079016,23,1,2,7
NO,μg/m3,28079016,23,1,3,19
NO,μg/m3,28079016,23,1,4,31
NO,μg/m3,28079016,23,1,5,30
NO,μg/m3,28079016,23,1,6,14
NO,μg/m3,28079016,23,1,7,12
NO,μg/m3,28079016,23,1,8,3
NO,μg/m3,28079016,23,1,9,3
NO,μg/m3,28079016,23,1,10,20
NO,μg/m3,28079016,23,1,11,16
NO,μg/m3,28079016,23,1,12,28
NO,μg/m3,28079016,23,1,13,49
NO,μg/m3,28079016,23,1,14,40
NO,μg/m3,28079016,23,1,15,6
NO,μg/m3,28079016,23,1,16,2
NO,μg/m3,28079016,23,1,17,2
NO,μg/m3,28079016,23,1,18,3
NO,μg/m3,28079016,23,1,19,3
NO,μg/m3,28079016,23,1,20,11
NO,μg/m3,28079016,23,1,21,4
NO,μg/m3,28079016,23,1,22,2
NO,μg/m3,28079016,23,1,23,11
NO,μg/m3,28079016,23,1,24,5
NO,μg/m3,28079016,23,1,25,7
NO,μg/m3,28079016,23,1,26,22
NO,μg/m3,28079016,23,1,27,12
NO,μg/m3,28079016,23,1,28,3
NO,μg/m3,28079016,23,1,29,3
NO,μg/m3,28079016,23,1,30,20
NO,μg/m3,28079016,23,1,31,65
NO,μg/m3,28079016,23,2,1,19
NO,μg/m3,28079016,23,2,2,56
NO,μg/m3,28079016,23,2,3,58
NO,μg/m3,28079016,23,2,4,16
NO,μg/m3,28079016,23,2,5,7
NO,μg/m3,28079016,23,2,6,15
NO,μg/m3,28079016,23,2,7,7
NO,μg/m3,28079016,23,2,8,6
NO,μg/m3,28079016,23,2,9,9
NO,μg/m3,28079016,23,2,10,10
NO,μg/m3,28079016,23,2,11,2
NO,μg/m3,28079016,23,2,12,2
NO,μg/m3,28079016,23,2,13,6
NO,μg/m3,28079016,23,2,14,4
NO,μg/m3,28079016,23,2,16,7
NO,μg/m3,28079016,23,2,17,8
NO,μg/m3,28079016,23,2,18,2
NO,μg/m3,28079016,23,2,19,3
NO,μg/m3,28079016,23,2,20,3
NO,μg/m3,28079016,23,2,21,4
NO,μg/m3,28079016,23,2,22,14
NO,μg/m3,28079016,23,2,23,4
NO,μg/m3,28079016,23,2,24,11
NO,μg/m3,28079016,23,2,25,6
NO,μg/m3,28079016,23,2,26,5
NO,μg/m3,28079016,23,2,27,1
NO,μg/m3,28079016,23,2,28,6
NO,μg/m3,28079016,23,3,1,6
NO,μg/m3,28079016,23,3,2,12
NO,μg/m3,28079016,23,3,3,10
NO,μg/m3,28079016,23,3,4,11
NO,μg/m3,28079016,23,3,5,4
NO,μg/m3,28079016,23,3,6,2
NO,μg/m3,28079016,23,3,7,1
NO,μg/m3,28079016,23,3,8,3
NO,μg/m3,28079016,23,3,9,3
NO,μg/m3,28079016,23,3,10,1
NO,μg/m3,28079016,23,3,11,2
NO,μg/m3,28079016,23,3,12,10
NO,μg/m3,28079016,23,3,13,20
NO,μg/m3,28079016,23,3,14,1
NO,μg/m3,28079016,23,3,15,10
NO,μg/m3,28079016,23,3,16,7
NO,μg/m3,28079016,23,3,17,1
NO,μg/m3,28079016,23,3,18,1
NO,μg/m3,28079016,23,3,19,2
NO,μg/m3,28079016,23,3,20,2
NO,μg/m3,28079016,23,3,21,5
NO,μg/m3,28079016,23,3,22,5
NO,μg/m3,28079016,23,3,23,6
NO,μg/m3,28079016,23,3,24,2
NO,μg/m3,28079016,23,3,25,2
NO,μg/m3,28079016,23,3,26,1
NO,μg/m3,28079016,23,3,27,2
NO,μg/m3,28079016,23,3,28,8
NO,μg/m3,28079016,23,3,29,5
NO,μg/m3,28079016,23,3,30,1
NO,μg/m3,28079016,23,3,31,2
NO,μg/m3,28079016,23,4,1,1
NO,μg/m3,28079016,23,4,2,1
NO,μg/m3,28079016,23,4,3,2
